,Tweet_id,User_id,TweetAt,Location,OriginalTweet
789,1397686799389147139,1240170475,2021-05-26 22:51:15,,"https://t.co/vrd6xuZEwV

@ToccoTrevor @nberlat 
seems normal things are happening with the anti-vaxx crowd."
790,1397686797124186117,1273214137426821122,2021-05-26 22:51:14,"Melbourne, Victoria",@Glen50192061 What happens if covid turns out to be a failed vaccine?
791,1397686789004005383,1330044338,2021-05-26 22:51:12,Oslo,"@IlonaKickbusch @WHO @DrMikeRyan Most countries use similar language for vaccine shortage and equitable distribution, but there is lack of urgency and how to achieve more vaccine access and what mechanisms to be adopted."
792,1397686786323742722,173629507,2021-05-26 22:51:12,Southern Highlands NSW Aust,"""TTS appears to result from an irregular immune response""

This is why those of us with immune system disorders are concerned, but no info for us is forthcoming.

https://t.co/fytCkVWJH4"
793,1397686783832301570,22053725,2021-05-26 22:51:11,Worldwide,"While wealthy nations have secured enough vaccines to inoculate their populations, people in lower-income countries—including those in crisis-affected regions—have been left with unequal access. Here's why the COVID vaccine must be a #VaccineForAll: https://t.co/bY0TsBsLJE"
794,1397686783106818055,2735253611,2021-05-26 22:51:11,,"@FishGirls23 Agreed - Johnson and Hancock are not delivering the vaccine programme, the NHS (and in my area other public services) are delivering it well and properly."
795,1397686780355301382,15448383,2021-05-26 22:51:10,Makati City,"FDA may allow the use of US-made Pfizer COVID-19 vaccines on those aged 12 to 15, FDA chief Eric Domingo said. | @DYGalvezINQ https://t.co/eS0sdhe26b"
796,1397686758775701506,341563762,2021-05-26 22:51:05,CALIFORNIA/NEW YORK,"CNN : 10 states reach Biden's goal of vaccinating 70% of adults.
https://t.co/svya8qRwwk"
797,1397686754472120322,3031209005,2021-05-26 22:51:04,,"Today we’re 2 weeks post our second vaccine! WOO!!! Going to be so nice not worrying about ourselves.

Still going to suck wearing a mask around the MIL, though (she’s on medical immunosuppressants). But she’s a great lady and worth keeping safe. 

Park picnic this weekend!!! =D https://t.co/j9hkpXpC9E"
798,1397686745014194185,1362799514034327554,2021-05-26 22:51:02,"Georgia, USA",@BarkleyHologram @seatownstaydown @dudicusbolt @CarleyPernokas @IHateTheCCP @VCITW @benshapiro What’s an example of a delayed vaccine side effect?
799,1397686740731580419,1130370804535795712,2021-05-26 22:51:01,"Melbourne, Victoria","@erin_social311 @Raf_Epstein @bridgerollo a vaccine in the arm today won’t really help if you are exposed tomorrow - it takes weeks to build immune response.  Vaccines will def help with the next outbreak, this one not so much."
800,1397686735413202944,1323585792531337216,2021-05-26 22:51:00,,"“I don’t anticipate that the durability of the vaccine protection is going to be infinite — it’s just not,” Fauci said. ""So, I imagine we will need, at some time, a booster. What we’re figuring out right now is what that interval is going to be.""
- The Washington Post 5/26/21"
801,1397686734326964224,1150516280434339840,2021-05-26 22:50:59,New York,"@msrachelteodoro I'm a hobo. I live in my car and have been in 15 states over the past 6 months.

I've experienced a lot of different versions of the pandemic at this point.

My question for those who are vaccinated is: do you trust the vaccine?

If you do trust it why still wear a mask?"
802,1397686733416800256,2322961194,2021-05-26 22:50:59,,@CraigSL01 @sammons_vanessa I’m with Charles Darwin on this one. Provide clear honest information to allow informed choice &amp; vaccinate all who want it. FOMO is a powerful incentive. No choice of vaccine as there is not enough mRNA vaccine in the world for all who want it. Then open the borders
803,1397686722507558914,532375012,2021-05-26 22:50:57,"New Hampshire, USA","Don’t Roll Your Eyes at Ohio’s Vaccine Lottery https://t.co/JRQnWSCfGw 

I'm not rolling my eyes."
804,1397686722092208128,4532105121,2021-05-26 22:50:56,Connecticut,like you guys could’ve been vaccinated too but instead we’re going to be short staffed and busy and yall get to chill at home and continue not getting the vaccine
805,1397686721244930051,492960154,2021-05-26 22:50:56,Manila,"PH FDA eyes authorizing Pfizer COVID vaccine for emergency use in 12- to 15-yr-olds

https://t.co/gLhjkNM3eU"
806,1397686721060421635,1880558749,2021-05-26 22:50:56,Toronto,"My local pharmacy scheduled my 2nd shot of #AstraZeneca/#CovishieldVaccine for Friday May 28.
That's a 10 week gap.
NOT 12 wks per UK advice.
NOT 4 mos per 
@fordnation's ""#pandemicpolicies"".

BUT vaccine shouldn't be wasted.
Concerns?
Read: https://t.co/bGEAXbdzEq
#VaccinesWork"
807,1397686720779493376,171733832,2021-05-26 22:50:56,N 39°21' 0'' / W 76°36' 0'',@LisaMcCray You can walk up to any Baltimore County clinic. No appointment necessary: https://t.co/49ARK64Sr7
808,1397686720108261376,7930732,2021-05-26 22:50:56,"Portland, Oregon","C.D.C. Is Investigating a Heart Problem in a Few Young Covid-19 Vaccine Recipients #covid19 #SARSCoV2 #coronavirus #vaccine
https://t.co/NYPlTDBrbr
/cc @TWIScience @drkiki @blairsmenagerie @Jacksonfly @jeremyfaust @Brief_19"
809,1397686717654654977,1259491957186990082,2021-05-26 22:50:55,india,‘It makes absolutely no sense’: Alberta MP on cancelling border vaccine clinics https://t.co/4C8lgocCEM
810,1397686717214244867,1344306675931602944,2021-05-26 22:50:55,"Oconee County, GA","Well look at that! ""Georgia gained ground ..for vaccine completion among the 12+ population, moving from 47th place to 45th."" #GA #COVID19 https://t.co/yFSGhG89t2"
811,1397686716467720193,828424697129926657,2021-05-26 22:50:55,mid-atlantic,"@TG22110 Madge, few Americans equate getting a vaccine to wearing the Star of David in what was one of the worst acts of genocide in the 20th century. Your words and actions hurt people. This is your moment but it cannot last. Your divisive &amp; hateful rhetoric doesn’t belong in Congress."
812,1397686714009751554,216309390,2021-05-26 22:50:55,Wurundjeri peoples’ land ,"So Morrison fails on quarantine, fails on vaccine promotion, fails on vaccinating aged care home residents - AND he's removed Jobkeeper - Melbourne's next round of grim grim times is ALL on him."
813,1397686713435164679,900876219276824576,2021-05-26 22:50:54,Scotland,"@RalphieBag Limited travel for sure. I couldn’t believe the U.K. 4 nations allowed travel at all last summer and somehow its being restricted more this year which IMO is pathetic. Once vaccinated it’s, as Ryanair boss stated, Jab and Go...last year with no vaccine was reckless"
814,1397686713292451841,1322498467,2021-05-26 22:50:54,,@DCTFTW My friend had her vaccine last Wednesday . Still in hospital . She’s 76 with many health issues . She should never have had it and the dr should have said no . Her life has changed forever 😔Too many people are blind to this whole covid exercise .
815,1397686709328904193,41925308,2021-05-26 22:50:53,"New Mexico, USA","https://t.co/H7jBynRiwP In America, your fellow citizens think they have the right to endanger the health &amp; welfare of everyone else."
816,1397686701775069189,735423858602344449,2021-05-26 22:50:52,"West Midlands, England",Scientists claim to have solved Covid vaccine blood-clot puzzle https://t.co/XcQmKBEG7T
817,1397686699686195200,1037351404413669376,2021-05-26 22:50:51,,why is every girl at the vaccine clinic so pretty
818,1397686698146861059,163140780,2021-05-26 22:50:51,Sydney Australia,We knew from the very beginning of the pandemic the waves &amp; lockdowns will continue until a vaccine or cure was found. The vaccine was found and more money is to made from ongoing treatments than finding a cure. The HIV pandemic taught us that! https://t.co/5Vul7jZLys
819,1397686697895288838,460093671,2021-05-26 22:50:51,Rutland,@weaponovchoice @827551bf48ab4e0 @EssexPR Nore should propaganda! At what point did I ever mention death? Are you saying the vaccine is killing more than the virus? My original post was to do with an experiment! And the fact the original look into a vaccine started with the flu virus 🙆‍♂️
820,1397686693772341250,618119133,2021-05-26 22:50:50,"London, England","The fact that I can sit hear, fully vaccinated in aNother country, commentating on this issue is a big privilege I recognise. Meanwhile some people are competing against each other with what  vaccine they took  💀"
821,1397686692358852614,1260128677771317250,2021-05-26 22:50:49,,"@BBCNewsnight @Ommasalma I’m so sick of these people telling me what I think and what I am and am not interested in. They treat the public like infants. No it isn’t everyone, but many people (myself included) do care about why so many died. A good vaccine roll out doesn’t make that any better."
822,1397686690374819842,1265523286303223815,2021-05-26 22:50:49,,It’s been 4 hrs since I got the vaccine and my arm has NEVER been in so much pain. My arms are ESSENTIAL https://t.co/HwtTQAqQKS
823,1397686687828938754,1346536329656594434,2021-05-26 22:50:48,,Oakland County Board of Commissioners meeting is lit!  Over 100 people giving public comment against vaccine passports
824,1397686685094268929,713694748431638528,2021-05-26 22:50:48,,"Well, we got confirmation of how well the honor system is working with the vaccine. My wife went to her massage therapist today. She said that she was in Menards where masks are required and she saw several of her clients without masks and knows they aren't vaccinated."
825,1397686683223556096,2902782894,2021-05-26 22:50:47,Malaysia,"There are many things the U.K. government did badly. The situation improved because of the: 

- thousands of NHS workers who put their lives on the line &amp; did what was right 

- financial support to incomes provided by the Chancellor

- vaccine programme (also by NHS) https://t.co/Tqm1yWfvKh"
826,1397686683122888704,278760917,2021-05-26 22:50:47,"Sanctuary Point, NSW Australia","@mrsnb16 @BreakfastNews @KKeneally @ScottMorrisonMP @LisaMillar Is not tax something for the Shadow Minister Lisa Miller? The Senator was talking about a problem that is national, Vaccine roll out and Quarantine, was the report about the PMO done by the PMO truthful?"
827,1397686681466200068,1210025863762317313,2021-05-26 22:50:47,"Qui, lì o là","""Resistance to vaccine mandates is building. A powerful network is helping. https://t.co/Q6HsluD267"
828,1397686674159718400,462424197,2021-05-26 22:50:45,,@tomhfh Quick and vaccine are two words that sit uncomfortably together.
829,1397686667344060416,375334044,2021-05-26 22:50:43,"Tuscaloosa, Alabama, etc.",Birmingham City Council considering COVID-19 vaccine lottery https://t.co/Gwo2pcBjGv
830,1397686663447412738,865727431134466048,2021-05-26 22:50:42,"Vancouver, Washington ","@AmyPilter @ZekeMares2 @Craig_A_Spencer How can a vaccine that has been around since 2010 (base made for the SARS 1 virus( HELLO, Covid 19 is SARS 2) experimental? I’m just wondering where u get ur information from bcuz whoever they R they R lying to u. Would u like scientific journals on the process of its dev?"
831,1397686660880429062,25793174,2021-05-26 22:50:42,"Melbourne, Australia","We only knew about one of these cases yesterday. That makes 11 new cases announced in the below @VicGovDH alert.
@10NewsFirstMelb #springst 

12,677 vaccine doses were administered. 
40,411 test restults. https://t.co/bZAqiAW9Jr"
832,1397686657613139973,20001361,2021-05-26 22:50:41,GOP HQ,"@Beausabreur2 @Down_W_Tatmadaw @POTUS PFIZER rocks! I pray my kids can participate in the vaccine trial since Utah's Gov told parents that ALL UNVACCINATED KIDS can go maskless to school for the final week. Mass exposure plan now underway! Why Cox, why?!? @UtahCoronavirus @fox13 @UTParentsUnited"
833,1397686653825601536,297704555,2021-05-26 22:50:40,,"@reblev Dr Norman Swan has not practiced for years. Hes a journalist. 
If the federal government opened up Pzifer for everyone, vaccine rates will increase overnight.
Sky news reporting strokes with AstraZeneca vaccine today."
834,1397686645441241091,1250754952940490754,2021-05-26 22:50:38,"Weston, Canberra",@seriouslyjo18 @rwillingham @abcmelbourne @abcnews I’m sorry but it’s not the federal government’s responsibility for contact tracing in Victoria and it’s hopeless QR Code system. All govt’s have handled things poorly - the federal govt mainly over its vaccine rollout and mixed messaging over strategy.
835,1397686628190101504,3538515085,2021-05-26 22:50:34,,"@JakeHansen1621 Yep...if your young and healthy everyone should kiss a Covid positive friend and allow God's incredible immune system to work...the ""vaccine"" can't touch it !"
836,1397686627263205383,25448197,2021-05-26 22:50:34,"Chicago, IL","COVID-19 mass vaccination sites in Tinley Park, South Holland and River Grove will close Thursday as demand for the vaccine wanes and officials redeploy resources to focus on community based-vaccination efforts.

https://t.co/naeaGf0m4E"
837,1397686619302473728,30235731,2021-05-26 22:50:32,"London, England",@enenbee @phillipwmoore49 @BreakfastNews As variants evolve so will vaccines. Just like the flu vaccine the COVID-19 vaccine will be updated. Forced mandatory detention seems like a bit of a blunt tool to achieve public health outcomes.
838,1397686618849415170,67713097,2021-05-26 22:50:32,(universe central),"@PickardJE Is this a pandemic I see before me.

A vaccine,  a vaccine , my kingdom for a vaccine  

How many do you want,  I got loads"
839,1397686611744378881,1029475418800304129,2021-05-26 22:50:30,"McMurdo Station, Antarctica",Does anybody know if there's some way to get the johnson and johnson vaccine specifically? Because I just bought tickets to a show I will almost certainly not be able to go to unless I can get a single dose vaccine ASAP upon arrival in the US.
840,1397686606564401155,785301733652258816,2021-05-26 22:50:29,"Washington, DC","I've gotten all of my grades back and I'm officially done with the first year of my PhD 🎉

To celebrate, here's a chart I made using twitter data of sentiment towards the Johnson and Johnson vaccine before the pause on its use, during the pause, and afterwards https://t.co/WZQx8tnmmk"
841,1397686596246278147,2173952384,2021-05-26 22:50:26,"Hachinohe-shi, Aomori","I'm so disappointed! In just a quick informal poll of some of my students and acquaintances, many have said they are either not going to get the Covid 19 vaccine or are very afraid of it! Come on people, this is the only way we can get back to some semblance of our old lives!"
842,1397686584305078272,1285074929650593793,2021-05-26 22:50:24,"San Diego, CA",fuck the vaccine shit got my arm throbbin🙄
843,1397686579276259331,117273945,2021-05-26 22:50:22,"Lehigh Acres, FL","@DaronKnol @ronnoconiv @patriottakes I think the fact that Covid is not the Black Plague is what will stop them. If 2/3 of people who got Covid died, then vaccines would be made mandatory.

Covid is simply not deathly enough to force unwilling Americans to get injections of a new vaccine."
844,1397686569994264586,1266128491277365248,2021-05-26 22:50:20,,@jacds68 @AuthenticVegas @BNODesk Is that why they have such a slow vaccine rollout?
845,1397686568127811594,1389542308291301382,2021-05-26 22:50:20,"Peloponnisos, Greece South ","Plandemic going good!
Millions of sheep's following the Vaccine Wolf 🐺"
846,1397686564575059969,21545913,2021-05-26 22:50:19,"woodland, Ca",Coronavirus: Influencers offered money to badmouth Pfizer vaccine https://t.co/6GXBw1k6v5
847,1397686564482805761,1439541762,2021-05-26 22:50:19,"Finley NSW, Australia","Vaccine “Grumpiness” is 🇦🇺’s &amp; 🌎’s happiness! 

@AngelaMerkle2 once said “Freedom is being Responsible”

1st 💉in your 💪is the best💉

I’ve done nearly 1000 AZ💉. More than 60% have no grumpiness (side effects) at all #CovidVic #COVID19Aus https://t.co/a3lLVFY0Dm"
848,1397686563740389377,1372235890437722112,2021-05-26 22:50:19,,@shahid_siddiqui Oh Haan your leader Akhilesh said it's a BJP vaccine now why does he want it...Stop this shit we are not fools and we also know if it was any other government we would have struggled to get even one dose.....India will win under him...not by your hate against him..
849,1397686560976510978,601862599,2021-05-26 22:50:18,,"@KatiePavlich But y'all fine to inhale it, not prevent it's spread with a piece of cloth and deny the vaccine. 
Who's stupid now?"
850,1397686557746909187,1303571603536707584,2021-05-26 22:50:17,,@RpsAgainstTrump Why would you need to be convinced to get the vaccine? Doesn’t that raise some concern?
851,1397686553070116865,800234427943006208,2021-05-26 22:50:16,"New Delhi, India","All this fuss modi n GOI is making on whatsapp n twitter is just to divert people from actual problem vaccine  to fight covid .. people are dying 

Modi tera toh pariwaar nahi dusro ka toh rehne de"
852,1397686550352306176,148509375,2021-05-26 22:50:16,Texas,"The people saying “the FDA and CDC are lying about covid”

are the same ones saying “but the vaccine is not FDA-approved and the CDC said no masks”"
853,1397686546548015110,296366549,2021-05-26 22:50:15,,"@stefano7418 @CryptoBull2020 Absolute rubbish. Please research before spouting crap on twitter! Also what is the English strain?! Get the vaccine, help the world out, eradicate this shit. Simple 🤷🏼‍♂️"
854,1397686545033875456,56048686,2021-05-26 22:50:14,,@BurdsIVue Lol got vaccine advice and a movie review. Awesome!
855,1397686543993610240,741332969390903296,2021-05-26 22:50:14,,@isabellabardotx Keep the name. You can't pick one that doesn't belong to a past-or-present racist. There's no reason to let stuff like that define you.
856,1397686543276408838,827843955106516992,2021-05-26 22:50:14, Australia,"Ffs #colebeck is now blaming failure to vaccinate the #agedcare cohort on the flu vaccine requirements? 

This #Morrison government is a total corrupt failure! #ScottyDoesNothing #MorrisonLockdown https://t.co/bPor3jJX1s"
857,1397686537744269316,3008909055,2021-05-26 22:50:13,,"@NOTATORYEVIE Honestly, get it if you can. If you talk to the people at the vaccine centre, I’m sure they’ll be willing to talk through any allergies and given the way Pfizer and Moderna are made, they’ll probably be far less likely to provoke a reaction anyway."
858,1397686534317481985,1074373218813837312,2021-05-26 22:50:12,,"Funny to see people placing coins on the vaccine spot, in a slight curve of the arm, and saying that it’s magnetic now.

If something had been injected it would have been traveling through their bodies like a subway."
859,1397686532434141184,80712889,2021-05-26 22:50:11,,"#auspol 25 Aged Care Facilities in Victoria have not had a single dose

Richard Colbeck says ""he's very comfortable with"" the Vaccine Process 
&amp; then blamed the Nursing Homes

Not the Federal Govt's Fault that this has not been COMPLETED BY APRIL AS ANNOUNCED

#ScottyDoesNothing https://t.co/ilNVFPXwDV"
860,1397686532190838786,1323061574018326529,2021-05-26 22:50:11,"Auckland, New Zealand","According to the Marae Ora (C.I Ministry of Health) fb page, they’ll most likely run out of the Pfizer vaccine today giving the vaccination team a bit of a break ahead of Friday’s flight and arrival of the next batch. ✈️"
861,1397686531758899205,2684091664,2021-05-26 22:50:11,"Union, NJ","They finna take all ya unemployment money away and force people to take the vaccine if you want to keep receiving it, I’m calling it now. And ya lazy people really gunna go for it"
862,1397686530991341568,724640940,2021-05-26 22:50:11,,"With the mess and failure that seems to be real in the UK Govt , I shudder to think what would happen if we were at war or there's another pandemic. They were lucky with the vaccine for Covid. These people cannot and have not kept us safe. #BorisJohnson"
863,1397686530869665794,1334155961188040707,2021-05-26 22:50:11,,Vaccine inequality in India sends many falling through gaps - The Washington Post https://t.co/9P79m3k5vw
864,1397686529846398982,1388870934073856001,2021-05-26 22:50:11,Swansea,@CarolineLucas And the vaccine rollout was more a testament to our tremendous NHS as opposed to that lying Tory cartel
865,1397686528760025090,757701497828376576,2021-05-26 22:50:10,"Baltimore, MD",@067eoin hey miss twirliana bombs yass sticker 2021 amazon drone strike coronavirus vaccine me&amp;u2 merch yamaha headphones
866,1397686524448284677,356285756,2021-05-26 22:50:09,,"i wish everybody would stop tryna convince me to get the vaccine , i’m not getting it tf!"
867,1397686523248660480,1147593176951250945,2021-05-26 22:50:09,"Manchester, England","@jarue369 At work 2 people were hugging, I asked what's happening. They said we're now vaccine brothers."
868,1397686518324465665,2588841085,2021-05-26 22:50:08,✨,"Pfizer board member Scott Gottlieb calls for increased, 'sustained investment' from governments into vaccine manufacturing facilities in WSJ opinion piece.
@ScottGottliebMD pretends this is about preparedness, and not the massive profits it would generate for him &amp; Pfizer. #shill https://t.co/BYKfimV3sG"
869,1397686509688344577,243646227,2021-05-26 22:50:06,"Tondo, Manila","@News5PH Kaloka po kayo senator Villar, vaccine never was an assurance to make a person invincible. It only provided added protection. San nyo po nahanap yang information na you will never die or get serious illness if you are vaccinated."
870,1397686501476032512,820137323732078592,2021-05-26 22:50:04,"Delran, NJ",@drivingunderh2o I was actually like “uhh okay” and then halfway thru tweeting I realized the next line ends with “receipt” which rhymes with vaccine so yes I believe he may be on to something 🤔
871,1397686492965785606,1392997174804426754,2021-05-26 22:50:02,,@newsmax As well he should he’s the one who got the ball rolling for the vaccine.
872,1397686489362755587,43484212,2021-05-26 22:50:01,Kuala Lumpur,Me myself being mad at the vaccine website but goes around trying to calm others 😅
873,1397686484547903490,18456335,2021-05-26 22:50:00,"Madison, WI","As of Wednesday, a total of 5,087,871 vaccines have been administered throughout Wisconsin. So far, 47.2 percent of Wisconsinites have gotten at least one dose of the vaccine, and 41.1 percent of the state has completed the vaccine series.https://t.co/NrlpYCn4Vc"
874,1397686481192374277,702223864290418688,2021-05-26 22:49:59,,"@HawleyMO @Facebook More important than placing blame which is only a political stunt; is for all Americans to be responsible and get the vaccine so we can really Eradicate the covid germ in America, why don’t you and your colleagues set an example like all your Democratic colleagues get vaccinated"
875,1397686476834492417,1357366267762606080,2021-05-26 22:49:58,,@Xcdrt @northh1129 @mehdirhasan @richardmarx I won't waste your time or mine talking about the election. The audits continue. I figured he would take his vaccine that he kept bragging about. He never hid it from us. He's been a surprising proponent of the vaccine but I'm going to keep wearing my mask and distancing for now
876,1397686470912004098,4708268322,2021-05-26 22:49:57,Naarm,@woopdedoo652 Absolutely! Under 50s should be allowed to work from home if a vaccine is not given to them!!
877,1397686468630310914,363303599,2021-05-26 22:49:56,,@jmhorp Taiwan need vaccine!
878,1397686468374675461,1183340738014334976,2021-05-26 22:49:56,she/her 16,@SOOYASlDE alright.... maybe the vaccine did have some effect on you
879,1397686466206044162,592589713,2021-05-26 22:49:55,Australia 🇦🇺🇦🇺,@MattThompson A vaccine and getting rid of this abomination of a State Government. We’ve been so unlucky here in Victoria to have these people manage the State during a pandemic.
880,1397686466063519746,154223624,2021-05-26 22:49:55,172.16.254.1,"@nicd_sa 26 May 2021 #Covid19InSA  
Cases;1645555
Deaths;56077(3.4%)
Recoveries;1546583(94.1%)
T-tested;11452185
Phase 1 Vaccinated;479 768
ActiveCases;42895
Daily Positivity; 10.1%
New cases;4623
New Deaths;101
New recovery;2632
Pfizer Vaccine;282135
Phase 2 daily vaccinated;60999 https://t.co/vVNo1LNPvV"
881,1397686463773483011,2355175141,2021-05-26 22:49:55,London,"WHO reviewing Việt Nam’s proposal to become mRNA COVID-19 vaccine producer: Official – Opinion – Vietnam News | Politics, Business, Economy, Society, Life, Sports – VietNam News https://t.co/fmHm7ORAYz"
882,1397686455808368643,855635623201210368,2021-05-26 22:49:53,"Salem, OR",@hypochondria48 @baseballnut626 @miphire @redbaybound @GatorMama44 @MollyJongFast @mtgreenee Pfizer took 1.9 billion dollars in a advanced purchase agreement to push the vaccine to the market place from operation warp speed...thats a pretty good incentive to try and get the vaccine out asap..
883,1397686454109671425,895593120724770816,2021-05-26 22:49:53,,Let's go &amp; get this vaccine
884,1397686453950316549,1299969024294490112,2021-05-26 22:49:53,,@she12 @dogmomma30 @CTVNews A vaccine isn't contagious.
885,1397686452725551107,1171187227855974400,2021-05-26 22:49:52,,"Havent gotten the vaccine yet, also haven't been infected. Also, there's no shame in that. You be you."
886,1397686449793863681,289712928,2021-05-26 22:49:52,,@RexChapman Dude is missing out on the new 5G I got from the vaccine &amp; it’s awesome 🤣
887,1397686446300053506,171360721,2021-05-26 22:49:51,Houston,"@BLaw @Crowell_Moring CDC Vsafe already has a record of most all who've been vaccinated and could be used to create vaccine passports. Israel is doing well with theirs and they are pretty popular in DC. 

If Biden had balls, TSA would require proof of vaccination before boarding."
888,1397686446060937218,1121168038148104194,2021-05-26 22:49:51,she/her,bro my mom is so dramatic 😭 i said i didn’t need to get a vaccine right away since i work at home and don’t plan on traveling right away she said “what if i die tomorrow and you have to bury me in tunisia what will you do?” ma’am calm down 💀
889,1397686444655845379,107581536,2021-05-26 22:49:50,West yorkshire,@ianbrown @Nazi_Varia @GTwoey With Vaccines... Like the smallpox vaccine that was devolped in 1796 and has saved approx 150-200million lives.
890,1397686440205553665,1062716351297376258,2021-05-26 22:49:49,,@barnabychuck How can they achieve that eh even mga binili na vaccine ng private companies for their employees eh ayaw i-release unless you-know-what.
891,1397686434690220033,1097034614881828864,2021-05-26 22:49:48,,@POTUS Whoever got the vaccine should get a gift!
892,1397686432643403776,509213016,2021-05-26 22:49:47,Your local Power Company ,"Oh you’re a doctor, who happens to know every thing about vaccines?! Who’s gone to school to study how the human body works? Who’s done research and know how This type of vaccine works? Ok thanks doc."
893,1397686425550692357,18228748,2021-05-26 22:49:46,Kaurna Country South Australia,"Even the Murdochracy and the (Liberal) Speaker are picking up on the fact that the PM doesn’t actually have an answer to any questions about the vaccine rollout:

https://t.co/KolkrRyezj"
894,1397686423176712194,35656317,2021-05-26 22:49:45,Melbourne,"Watching the news and just heard that 29 Victorian Aged Care homes have not even had their 1st dose of the vaccine &amp; many have only had 1 dose 🤦🏼‍♂️ Yet, Richard Colbeck was asked about this and his response “I’m comfortable and happy with the rollout.” You’re there only one!"
895,1397686409721487365,1105487945002373120,2021-05-26 22:49:42,,"@Jasperinboston @kmurph32 @DKThomp A local ""flare-up"" can only happen in pockets of unvaccinated. Those who are not ""antivaxxers"" will be taking precautions (masks, distancing, etc.) and rapid local deployment of vaccines will help those newly convinced of vaccine merit.
I don't see a big problem arising."
896,1397686407129337862,1247281795722366978,2021-05-26 22:49:41,,Now the #Astrazeneca jab is linked to strokes. When will be public accept the health implications of this so call vax???? Brain clots. Any alarm bells yet? #Astrazeneca #Vaccine #Covidvaccine #Plandemic https://t.co/C18p9z9ALi
897,1397686406135181312,2908658419,2021-05-26 22:49:41,,"always with this ""Cherie told Kennedy she is not anti-vaccine"" - 

almost lost her husband, her athlete son can barely walk - yet people have to make these statements because of fear of retribution from vile covidian cult - which includes friends and family - maddening smh"
898,1397686403341832193,2908658419,2021-05-26 22:49:40,,"The husband: "" Cherie’s husband, who received the Moderna vaccine, had a similar severe adverse reaction. He was hospitalized with a pulmonary infarction and lost about a fourth of his lung, permanently, said Cherie. An x-ray revealed he had over 100 blood clots in his lungs"""
899,1397686400837816320,2908658419,2021-05-26 22:49:40,,"""The doctor was “pretty dismissive,” said Cherie. “We were sent home.”

https://t.co/hqK9Tvogy4"
900,1397686394030415875,1254218462500548608,2021-05-26 22:49:38,"Earth, 3rd rock from the sun.","@dumbassgenius My friend scoffed at the vaccine, supported #45...

His parents, who qualified age wise and ""could"" have gotten the vaccine, didn't.

All 3 got covid. His dad died from covid.

He still scoffs at the vaccine.

And yes, same friend if you're keeping track, flat tire brain..."
901,1397686389865582597,782672448323932160,2021-05-26 22:49:37,Nederland,"@willem_engel

Circulating SARS-CoV-2 Vaccine Antigen Detected in the Plasma of mRNA-1273 Vaccine Recipients https://t.co/gdfk6rYcbL"
902,1397686389383122946,1390069132331077635,2021-05-26 22:49:37,,@abgupta1508 @haryannvi Please dont forget about the wastage In some states wastage is around 35% .  Some states will need to stop politics and concentrate in improving vaccine infra.
903,1397686388439584770,288973378,2021-05-26 22:49:37,,got my first dose of the covid vaccine :)
904,1397686387323793408,1129505595269058560,2021-05-26 22:49:37,"Alberta, Canada",@CBCFletch Do you know if Alberta has received more Astrazeneca vaccine from the federal government? There were news articles in mid May that another COVAX shipment was soon arriving in Canada. What has happened to that?
905,1397686382135582721,260334086,2021-05-26 22:49:35,,@brad_melanson I yelped loudly like a wounded animal when Paisley stepped on my arm the day after the vaccine.
906,1397686377811103745,103195190,2021-05-26 22:49:34,Pennsylvania,"This job is now open at CVS Health in Blandon, PA. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Pharmacy Technician– COVID Vaccine Support #cvspharmtech #pharmtech"
907,1397686374132748288,1213875912,2021-05-26 22:49:34,England,@NOTATORYEVIE I will. Feel like it's doing my bit for hard immunity and at the end of the day as wrong as they are vaccine passports will be a thing for a period of time
908,1397686370806599680,1102097890904698881,2021-05-26 22:49:33,Straya,As much as the Federal Government has fkd up the vaccine rollout surely some blame has to pass to individual citizens for electing to delay getting the jab for a variety of reasons and to the media for fuelling this hesitancy. https://t.co/Z2W4UCFXGs
909,1397686368516526082,1196304745603817472,2021-05-26 22:49:32,Blog 👉,"When @JoeBiden came into office, less than 1% of Americans were fully vaccinated.

Today, half of American adults are fully vaccinated.

Such immense growth! 📈

Long $MRNA $BNTX $PFE $AZN $JNJ https://t.co/UU4uGSiNGM"
910,1397686361252151296,2606813690,2021-05-26 22:49:30,"Sheffield, England",@NHSDigital @NHSuk @NHSSheffieldCCG I have been trying to book a vaccine slot online for several days but only got error code 9907! Tried 119 too. Is there a solution to this? Thank you!
911,1397686350397116417,838266595700977664,2021-05-26 22:49:28,"Wurundjeri Land, Kulin Nation",Ugh 12 hours after the vaccine my muscle started to ache. It's painful but not bad but its the constant ache that is getting to me. Still I'll take this over not being vaccinated any day!
912,1397686345573797890,1366443615707357185,2021-05-26 22:49:27,,Tennessee anti-vaxxer arrested after deliberately plowing car through vaccination site https://t.co/NY7df4XGcD
913,1397686329564147721,154223624,2021-05-26 22:49:23,172.16.254.1,"@DrZweliMkhize 26 May 2021 #Covid19InSA  
Cases;1645555
Deaths;56077(3.4%)
Recoveries;1546583(94.1%)
T-tested;11452185
Phase 1 Vaccinated;479 768
ActiveCases;42895
Daily Positivity; 10.1%
New cases;4623
New Deaths;101
New recovery;2632
Pfizer Vaccine;282135
Phase 2 daily vaccinated;60999 https://t.co/VdwImOwIQY"
